strategy_name,trigger_config_name,filename,file_path,parsed_date,session_rank,split_role,center_time_sec,coarse_label_center,pred_4state,event_label_true,trigger_reason,clench_probability,onset_probability,active_probability,inactive_probability,aggregate_rms_smooth_mean,armed_after_step
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,45.64857482910156,HOLD,ONSET,ACTIVE,onset_crossing,0.4894915659674668,0.8289037583818947,0.025788358076785943,0.12817651251337614,0.2920990964148789,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,60.09559631347656,REPEATED,ONSET,INACTIVE,onset_crossing,0.4735877798675775,0.9024330187535023,0.006058677531695816,0.08772624220268414,0.3167609437963142,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,84.77592468261719,HOLD,ONSET,ACTIVE,onset_crossing,0.6026352174107279,0.9066137938819872,0.02148386121084135,0.06287058127229693,0.34221197643984425,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,124.00360107421875,HOLD,ONSET,ACTIVE,onset_crossing,0.6505550114960299,0.9760610117339694,0.0018360256851038318,0.020568821309122576,0.38809178637341124,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,138.65127563476562,REPEATED,ONSET,ONSET,onset_crossing,0.6349492063288596,0.9364350040010742,0.01068689467062774,0.05037591184408721,0.3814904973446297,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,163.4319305419922,HOLD,ONSET,ACTIVE,onset_crossing,0.5850269174069443,0.9419994341396093,0.007643215037983089,0.04614828823294437,0.3729230539444435,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,202.05764770507812,HOLD,ONSET,ONSET,onset_crossing,0.4567183102901152,0.8423242217574956,0.016529132730091108,0.13003844517752958,0.2680067962680981,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,216.80564880371094,REPEATED,ONSET,INACTIVE,onset_crossing,0.4769698639208012,0.7742465841499596,0.036570412818662516,0.16983384094597,0.2752147737296168,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,240.98434448242188,HOLD,ONSET,ACTIVE,onset_crossing,0.469366171684539,0.8335159787873366,0.02186226349831385,0.12993513182076888,0.2782818821630888,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,255.03005981445312,REPEATED,ONSET,INACTIVE,onset_crossing,0.43415780315932695,0.8597683931453571,0.014737015231354126,0.1167445065297922,0.2066410612207276,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,279.6100616455078,HOLD,ONSET,ACTIVE,onset_crossing,0.47057734477337654,0.8281987887535918,0.0242089457731173,0.13745581830558903,0.2899049975766447,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,292.6525115966797,REPEATED,ONSET,INACTIVE,onset_crossing,0.4494995893458411,0.8247720650197257,0.015043178685207517,0.15247799286697242,0.2596381283790692,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,316.32957458496094,HOLD,ONSET,ACTIVE,onset_crossing,0.43761941800917714,0.5693093039728706,0.0717487043586601,0.33890433803932063,0.24422137193618618,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,329.47235107421875,REPEATED,ONSET,INACTIVE,onset_crossing,0.40433597811753497,0.6190458409069364,0.06417012009825185,0.2824838003469755,0.1730043836034407,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,353.3500671386719,HOLD,ONSET,ACTIVE,onset_crossing,0.6199994236955957,0.9086207891798067,0.02594870173045754,0.051484105989634314,0.30914321399319794,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,368.1983947753906,REST,ONSET,INACTIVE,onset_crossing,0.535889196009546,0.8894587899324605,0.012385671946819226,0.09151090019186531,0.3165402008782866,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,392.07611083984375,HOLD,ONSET,ACTIVE,onset_crossing,0.40934974682790515,0.7600262629754896,0.026783253549017737,0.19591681344538808,0.236575182681368,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-15-26-(03).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-15-26-(03).csv,2026-03-15,3,test,405.9211730957031,REPEATED,ONSET,ONSET,onset_crossing,0.6404423754895081,0.9323947673423697,0.016511294186209977,0.04344933559322627,0.2982608298201833,False
