filename,split_role,reference_event_id,reference_onset_time_sec,click_time_sec,lag_sec,coarse_label,event_source,trigger_reason
HR-3-15-26-(03).csv,test,52,180.363037109375,180.48744201660156,0.1244049072265625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,53,180.8446044921875,180.98907470703125,0.14447021484375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,55,181.97628784179688,182.09266662597656,0.1163787841796875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,56,182.546142578125,182.79495239257812,0.248809814453125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,58,183.61361694335938,183.89854431152344,0.2849273681640625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,62,201.8850860595703,202.15797424316406,0.27288818359375,HOLD,hold_marker_edges,binary_crossing
HR-3-15-26-(03).csv,test,63,216.82972717285156,216.90597534179688,0.0762481689453125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,64,217.50392150878906,217.60826110839844,0.104339599609375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,65,218.1379852294922,218.21022033691406,0.072235107421875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,66,218.7078399658203,218.8121795654297,0.104339599609375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,67,219.23756408691406,219.4141387939453,0.17657470703125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,68,219.82748413085938,220.01609802246094,0.1886138916015625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,72,222.05874633789062,222.22328186035156,0.1645355224609375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,73,222.612548828125,222.92556762695312,0.313018798828125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,74,223.37503051757812,223.52752685546875,0.152496337890625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,75,223.96495056152344,224.12948608398438,0.1645355224609375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,77,255.0822296142578,255.13038635253906,0.04815673828125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,78,256.0854949951172,256.13365173339844,0.04815673828125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,79,257.0727081298828,257.1369171142578,0.064208984375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,80,258.0238037109375,258.1401824951172,0.1163787841796875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,81,259.00299072265625,259.14344787597656,0.1404571533203125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,82,259.9580993652344,260.14671325683594,0.1886138916015625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,83,260.81288146972656,260.94932556152344,0.136444091796875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,84,261.73187255859375,261.9525909423828,0.2207183837890625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,86,292.6886291503906,292.7528381347656,0.064208984375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,87,293.52735900878906,293.65577697753906,0.12841796875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,88,294.3420104980469,294.45838928222656,0.1163787841796875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,89,295.1767272949219,295.26100158691406,0.0842742919921875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,90,296.0355224609375,296.1639404296875,0.12841796875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,91,296.8060302734375,297.1672058105469,0.361175537109375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,92,297.65679931640625,297.7691650390625,0.11236572265625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,93,298.49151611328125,298.57177734375,0.08026123046875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,94,299.29412841796875,299.3743896484375,0.08026123046875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,95,300.00042724609375,300.177001953125,0.17657470703125,REPEATED,repeated_peaks,binary_crossing
