mode,source_name,timestamp_sec,action,source,accepted,confidence,jaw_confidence,left_confidence,right_confidence,notes
REPLAY,HR-3-15-26-(03).csv,376.8946990966797,click,jaw_trigger,True,0.6702266294289865,0.6702266294289865,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,392.2928161621094,click,jaw_trigger,True,0.8474955048600143,0.8474955048600143,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,392.6459655761719,hold_start,jaw_hold,True,0.8431903489515107,0.8930678995329437,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,401.04530334472656,hold_end,jaw_hold,True,0.2871496642917127,0.4457824755578018,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,406.0455780029297,click,jaw_trigger,True,0.6840096046798956,0.6840096046798956,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,406.7438507080078,click,jaw_trigger,True,0.6878422163364792,0.6878422163364792,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,407.34580993652344,click,jaw_trigger,True,0.6666251027831774,0.6666251027831774,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,407.9959259033203,click,jaw_trigger,True,0.8761581472371636,0.8761581472371636,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,408.5938720703125,click,jaw_trigger,True,0.8743529251260017,0.8743529251260017,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,409.1958312988281,click,jaw_trigger,True,0.9092113118653067,0.9092113118653067,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,409.74562072753906,click,jaw_trigger,True,0.6999882584965205,0.6999882584965205,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,410.34356689453125,click,jaw_trigger,True,0.6820896613663603,0.6820896613663603,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,410.9455261230469,click,jaw_trigger,True,0.6681794955043701,0.6681794955043701,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,411.54347229003906,click,jaw_trigger,True,0.6562822430553663,0.6562822430553663,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,412.19358825683594,click,jaw_trigger,True,0.7659525021185051,0.7659525021185051,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,412.79554748535156,click,jaw_trigger,True,0.6732917640062119,0.6732917640062119,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,413.39349365234375,click,jaw_trigger,True,0.7457430352800305,0.7457430352800305,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,413.9954528808594,click,jaw_trigger,True,0.6644398868553296,0.6644398868553296,0.0,0.0,binary_crossing
